query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id,email_1,email_2
"law firm, Wilmington, CA, US","Law Offices of Buchsbaum & Haag, LLP",http://www.buchsbaumhaag.com/,Law firm,"Law firm, Civil law attorney, Employment attorney, Attorney",Law firm,+1 562-733-2498,"100 Oceangate #1200, Long Beach, CA 90802",Downtown,100 Oceangate #1200,Long Beach,90802.0,California,California,United States of America,US,33.7668357,-118.1989539,America/Los_Angeles,,False,4.7,66.0,"https://search.google.com/local/reviews?placeid=ChIJX2ZaRfsx3YARIrErEepRi7w&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,4.0,0.0,2.0,0.0,60.0,9.0,https://lh5.googleusercontent.com/p/AF1QipMuAYPHvQDPFHUu7s4c4CcfAPiZUjEdsAffotSV=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMuAYPHvQDPFHUu7s4c4CcfAPiZUjEdsAffotSV=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:8:30AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh5.googleusercontent.com/-CDu9eEDuQBw/AAAAAAAAAAI/AAAAAAAAAAA/ijo2IjIT6Js/s44-p-k-no-ns-nd/photo.jpg,,,True,106641609409952637586,"Law Offices of Buchsbaum & Haag, LLP",https://www.google.com/maps/contrib/106641609409952637586,,,,,"https://www.google.com/maps/place/Law+Offices+of+Buchsbaum+%26+Haag%2C+LLP/@33.7668357,-118.19895389999999,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Buchsbaum+%26+Haag%2C+LLP!3m4!1s0x80dd31fb455a665f:0xbc8b51ea112bb122!8m2!3d33.7668357!4d-118.19895389999999",ChIJX2ZaRfsx3YARIrErEepRi7w,0x80dd31fb455a665f:0xbc8b51ea112bb122,13586042766645506338,-4.8607e+18,,,
"law firm, Wilmington, CA, US","The Law Firm of Bezaire, Ledwitz & Associates, APC",http://www.smartestateplans.com/,Estate planning attorney,"Estate planning attorney, Attorney",Estate planning attorney,+1 310-316-2400,"2780 Skypark Dr #295, Torrance, CA 90505",,2780 Skypark Dr #295,Torrance,90505.0,California,California,United States of America,US,33.8042483,-118.3358653,America/Los_Angeles,,False,4.7,27.0,"https://search.google.com/local/reviews?placeid=ChIJHxzOz67KwoAROgvXmOznjfM&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,2.0,0.0,0.0,1.0,24.0,13.0,https://lh5.googleusercontent.com/p/AF1QipO3VX-cALemtBSB7BmKH6W4WyTQPmz3LZrQ9N0V=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO3VX-cALemtBSB7BmKH6W4WyTQPmz3LZrQ9N0V=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:8:30AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible elevator"": true, ""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Amenities"": {""Restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,,https://lh3.googleusercontent.com/-ZYNqgeSpxFY/AAAAAAAAAAI/AAAAAAAAAAA/mu7zr34JTU4/s44-p-k-no-ns-nd/photo.jpg,,,True,113680567651500479221,"The Law Firm of Bezaire, Ledwitz & Associates, APC",https://www.google.com/maps/contrib/113680567651500479221,,,,,"https://www.google.com/maps/place/The+Law+Firm+of+Bezaire%2C+Ledwitz+%26+Associates%2C+APC/@33.8042483,-118.3358653,14z/data=!4m8!1m2!2m1!1sThe+Law+Firm+of+Bezaire%2C+Ledwitz+%26+Associates%2C+APC!3m4!1s0x80c2caaecfce1c1f:0xf38de7ec98d70b3a!8m2!3d33.8042483!4d-118.3358653",ChIJHxzOz67KwoAROgvXmOznjfM,0x80c2caaecfce1c1f:0xf38de7ec98d70b3a,17549938326295219002,-8.96806e+17,,,
"law firm, Wilmington, CA, US",LAW OFFICES OF UN CHONG LIM,http://ucllaw.com/,Law firm,"Law firm, Employment attorney",Law firm,+1 213-699-9085,"25116 Narbonne Ave Unit A, Lomita, CA 90717",,25116 Narbonne Ave Unit A,Lomita,90717.0,California,California,United States of America,US,33.7962787,-118.3198423,America/Los_Angeles,,False,4.9,18.0,"https://search.google.com/local/reviews?placeid=ChIJGQ4ux1LHwoARJNhP-reAnHk&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,1.0,17.0,4.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BkRq3LP0AmC7Kdpr4sAG9w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=73.1962&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNX_ZmXEvRIJ6jus-p_OtoG8aGEy97gyRH62cwd=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointment required"": true}}",,,https://lh3.googleusercontent.com/-5JnKOZikgAw/AAAAAAAAAAI/AAAAAAAAAAA/uTcWR61TKRM/s44-p-k-no-ns-nd/photo.jpg,,,True,104362414431329529268,LAW OFFICES OF UN CHONG LIM,https://www.google.com/maps/contrib/104362414431329529268,,,,,"https://www.google.com/maps/place/LAW+OFFICES+OF+UN+CHONG+LIM/@33.7962787,-118.31984229999999,14z/data=!4m8!1m2!2m1!1sLAW+OFFICES+OF+UN+CHONG+LIM!3m4!1s0x80c2c752c72e0e19:0x799c80b7fa4fd824!8m2!3d33.7962787!4d-118.31984229999999",ChIJGQ4ux1LHwoARJNhP-reAnHk,0x80c2c752c72e0e19:0x799c80b7fa4fd824,8763020502623049764,8.76302050262305e+18,,,
"law firm, Wilmington, CA, US",The Grande Law Firm,https://thegrandelawfirm.com/,Law firm,"Law firm, Bankruptcy attorney, Immigration & naturalization service, Immigration attorney, Attorney",Lawyer,+1 310-713-2334,"3812 Sepulveda Blvd #220, Torrance, CA 90505",Southwood Riviera,3812 Sepulveda Blvd #220,Torrance,90505.0,California,California,United States of America,US,33.8247525,-118.3518791,America/Los_Angeles,,False,5.0,68.0,"https://search.google.com/local/reviews?placeid=ChIJ0xgKCSZL3YAR03FEROwbgOM&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,68.0,56.0,https://lh5.googleusercontent.com/p/AF1QipN2eWdT0_st9OoUxwPzjL6x-o2Rce_gwYCqkOwH=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN2eWdT0_st9OoUxwPzjL6x-o2Rce_gwYCqkOwH=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online appointments"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh3.googleusercontent.com/-IzzDKAE4qmI/AAAAAAAAAAI/AAAAAAAAAAA/_kh6jJ9ZrQ0/s44-p-k-no-ns-nd/photo.jpg,,,True,111636277242026426951,The Grande Law Firm,https://www.google.com/maps/contrib/111636277242026426951,,https://thegrandelawfirm.com/contact/,,https://thegrandelawfirm.com/contact/,"https://www.google.com/maps/place/The+Grande+Law+Firm/@33.824752499999995,-118.35187909999999,14z/data=!4m8!1m2!2m1!1sThe+Grande+Law+Firm!3m4!1s0x80dd4b26090a18d3:0xe3801bec444471d3!8m2!3d33.824752499999995!4d-118.35187909999999",ChIJ0xgKCSZL3YAR03FEROwbgOM,0x80dd4b26090a18d3:0xe3801bec444471d3,16393133345200173523,-2.05361e+18,,,
"law firm, Wilmington, CA, US",The Dominguez Firm - Personal Injury Lawyers,https://dominguezfirm.com/,Law firm,"Law firm, Employment attorney, Personal injury attorney, Attorney, Legal services, Trial attorney",Personal injury attorney,+1 562-456-0200,"111 W Ocean Blvd Ste 437, Long Beach, CA 90802",Downtown,111 W Ocean Blvd Ste 437,Long Beach,90802.0,California,California,United States of America,US,33.7675003,-118.1930747,America/Los_Angeles,,False,4.8,48.0,"https://search.google.com/local/reviews?placeid=ChIJ__8_Hjox3YARouo-el3G4F8&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,2.0,0.0,0.0,0.0,46.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BBxzXUcJv95EIk5UyWTFaw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=3.7355325&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipMP37sd2J0jQ-qLlnpASiVrHhxVL7K1ISuZts9g=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh5.googleusercontent.com/-G6J0WgP6WvE/AAAAAAAAAAI/AAAAAAAAAAA/AU55dM2EBoM/s44-p-k-no-ns-nd/photo.jpg,,,True,111367589936116969858,The Dominguez Firm - Personal Injury Lawyers,https://www.google.com/maps/contrib/111367589936116969858,,https://dominguezfirm.com/locations/long-beach/,,https://dominguezfirm.com/locations/long-beach/,"https://www.google.com/maps/place/The+Dominguez+Firm+-+Personal+Injury+Lawyers/@33.7675003,-118.1930747,14z/data=!4m8!1m2!2m1!1sThe+Dominguez+Firm+-+Personal+Injury+Lawyers!3m4!1s0x80dd313a1e3fffff:0x5fe0c65d7a3eeaa2!8m2!3d33.7675003!4d-118.1930747",ChIJ__8_Hjox3YARouo-el3G4F8,0x80dd313a1e3fffff:0x5fe0c65d7a3eeaa2,6908739933171542690,6.908739933171543e+18,,,
"law firm, Wilmington, CA, US",Shouse Law Group,https://www.shouselaw.com/ca/defense/long-beach/long-beach-criminal-defense-lawyer/?utm_source=Google%20My%20Business,Criminal justice attorney,"Criminal justice attorney, Employment attorney, General practice attorney, Immigration attorney, Attorney, Medical lawyer, Personal injury attorney, Trial attorney",Criminal justice attorney,+1 562-633-8155,"1 World Trade Center #822, Long Beach, CA 90831",Downtown,1 World Trade Center #822,Long Beach,90831.0,California,California,United States of America,US,33.76792,-118.199845,America/Los_Angeles,,False,4.8,24.0,"https://search.google.com/local/reviews?placeid=ChIJk5vq2TYx3YAR-mCZPDxTE_k&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,1.0,0.0,22.0,35.0,https://lh5.googleusercontent.com/p/AF1QipOma0QearIGviRlbGim9xC4hPqTVZEhI9d6pfDv=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOma0QearIGviRlbGim9xC4hPqTVZEhI9d6pfDv=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online appointments"": true}, ""Accessibility"": {""Wheelchair accessible elevator"": true, ""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",,,https://lh5.googleusercontent.com/-q-13w6uN9HY/AAAAAAAAAAI/AAAAAAAAAAA/h4Amtny3f4Q/s44-p-k-no-ns-nd/photo.jpg,,,True,100116634173327979319,Shouse Law Group,https://www.google.com/maps/contrib/100116634173327979319,,https://www.shouselaw.com/contact.html?utm_source=Google%20My%20Business&utm_medium=Appointment%20Button,,https://www.shouselaw.com/contact.html?utm_source=Google%20My%20Business&utm_medium=Appointment%20Button,"https://www.google.com/maps/place/Shouse+Law+Group/@33.76792,-118.199845,14z/data=!4m8!1m2!2m1!1sShouse+Law+Group!3m4!1s0x80dd3136d9ea9b93:0xf913533c3c9960fa!8m2!3d33.76792!4d-118.199845",ChIJk5vq2TYx3YAR-mCZPDxTE_k,0x80dd3136d9ea9b93:0xf913533c3c9960fa,17947780458181386490,-4.98964e+17,,,
"law firm, Wilmington, CA, US",Michael D. Waks Long Beach Personal Injury Lawyer & Car Accident Attorney,https://www.michaelwaks.com/personal-injury-lawyer-long-beach/?utm_source=Long%20Beach,Law firm,"Law firm, Personal injury attorney, Attorney",Personal injury attorney,+1 562-206-1939,"1 World Trade Center #800, Long Beach, CA 90831",Downtown,1 World Trade Center #800,Long Beach,90831.0,California,California,United States of America,US,33.7678523,-118.1999401,America/Los_Angeles,,False,5.0,65.0,"https://search.google.com/local/reviews?placeid=ChIJ5QDc4p0z3YAR7TQYRyHmYY8&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,65.0,7.0,https://lh5.googleusercontent.com/p/AF1QipNOrXYJk0QSaeydTzDJZh28DGMoUwpzSsKaLwe_=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNOrXYJk0QSaeydTzDJZh28DGMoUwpzSsKaLwe_=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointments recommended"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,,https://lh6.googleusercontent.com/-bIRTuqDbWB0/AAAAAAAAAAI/AAAAAAAAAAA/WsRgvX9xsHU/s44-p-k-no-ns-nd/photo.jpg,,,True,114643423916795341481,Michael D. Waks Long Beach Personal Injury Lawyer & Car Accident Attorney,https://www.google.com/maps/contrib/114643423916795341481,,https://www.michaelwaks.com/contact-us/,,https://www.michaelwaks.com/contact-us/,"https://www.google.com/maps/place/Michael+D.+Waks+Long+Beach+Personal+Injury+Lawyer+%26+Car+Accident+Attorney/@33.7678523,-118.19994009999999,14z/data=!4m8!1m2!2m1!1sMichael+D.+Waks+Long+Beach+Personal+Injury+Lawyer+%26+Car+Accident+Attorney!3m4!1s0x80dd339de2dc00e5:0x8f61e621471834ed!8m2!3d33.7678523!4d-118.19994009999999",ChIJ5QDc4p0z3YAR7TQYRyHmYY8,0x80dd339de2dc00e5:0x8f61e621471834ed,10331792050765706477,-8.11495e+18,,,
"law firm, Wilmington, CA, US",Hermandad Mexicana Nacional,https://www.hermandadmexicananacional.com/,Immigration & naturalization service,Immigration & naturalization service,Immigration & naturalization service,+1 310-518-3500,"116 Pacific Coast Hwy, Wilmington, CA 90744",Wilmington,116 Pacific Coast Hwy,Wilmington,90744.0,California,California,United States of America,US,33.7908881,-118.2626118,America/Los_Angeles,,False,5.0,12.0,"https://search.google.com/local/reviews?placeid=ChIJ3WEuN8813YARsDV55Eh3Lwg&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,12.0,30.0,https://lh5.googleusercontent.com/p/AF1QipNmTH4kJVd3u7BgFDwAKvy4z9r76gbZTVFQyZFe=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNmTH4kJVd3u7BgFDwAKvy4z9r76gbZTVFQyZFe=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-2PM""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:9AM-2PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh4.googleusercontent.com/-ORv8AYjnjc8/AAAAAAAAAAI/AAAAAAAAAAA/KkUeXiRGLUE/s44-p-k-no-ns-nd/photo.jpg,,,True,107148433711260489981,Hermandad Mexicana Nacional,https://www.google.com/maps/contrib/107148433711260489981,,,,,"https://www.google.com/maps/place/Hermandad+Mexicana+Nacional/@33.7908881,-118.26261179999999,14z/data=!4m8!1m2!2m1!1sHermandad+Mexicana+Nacional!3m4!1s0x80dd35cf372e61dd:0x82f7748e47935b0!8m2!3d33.7908881!4d-118.26261179999999",ChIJ3WEuN8813YARsDV55Eh3Lwg,0x80dd35cf372e61dd:0x82f7748e47935b0,589821231163323824,5.898212311633239e+17,,,
"law firm, Wilmington, CA, US",Pranin Rodney C,,Attorney,Attorney,Lawyer,+1 310-830-0671,"302 W 5th St #100, San Pedro, CA 90731",San Pedro,302 W 5th St #100,San Pedro,90731.0,California,California,United States of America,US,33.7398753,-118.2842011,America/Los_Angeles,,False,4.7,10.0,"https://search.google.com/local/reviews?placeid=ChIJmSrJeTo23YAReUnv1vTcmNI&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,1.0,0.0,0.0,9.0,,,,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,,,,False,,Pranin Rodney C,,,,,,"https://www.google.com/maps/place/Pranin+Rodney+C/@33.7398753,-118.28420109999999,14z/data=!4m8!1m2!2m1!1sPranin+Rodney+C!3m4!1s0x80dd363a79c92a99:0xd298dcf4d6ef4979!8m2!3d33.7398753!4d-118.28420109999999",ChIJmSrJeTo23YAReUnv1vTcmNI,0x80dd363a79c92a99:0xd298dcf4d6ef4979,15175121888561023353,1.5175121888561025e+19,,,
"law firm, Wilmington, CA, US",Long Beach Law Inc. A.P.L.C.,https://www.longbeachlaw.com/,Attorney,"Attorney, Civil defense, Criminal justice attorney, Divorce lawyer, Estate planning attorney, Family law attorney, Personal injury attorney",Lawyer,+1 562-621-6300,"782 Pacific Ave, Long Beach, CA 90813",Downtown,782 Pacific Ave,Long Beach,90813.0,California,California,United States of America,US,33.7763037,-118.1934283,America/Los_Angeles,,False,4.5,22.0,"https://search.google.com/local/reviews?placeid=ChIJFcQxPUYx3YARcldLtVvGY3g&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,2.0,2.0,17.0,24.0,https://lh5.googleusercontent.com/p/AF1QipMsejTApvQcUNtINeEdQrSZRdu_ApLP_FqT6g8T=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMsejTApvQcUNtINeEdQrSZRdu_ApLP_FqT6g8T=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-12PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:8:30AM-12PM|Saturday:Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online appointments"": true, ""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh4.googleusercontent.com/-9tCXwUn2K2g/AAAAAAAAAAI/AAAAAAAAAAA/H56OlOy1gKk/s44-p-k-no-ns-nd/photo.jpg,,,True,106555915993772740547,Long Beach Law Inc. A.P.L.C.,https://www.google.com/maps/contrib/106555915993772740547,,http://longbeachlaw.com/,,http://longbeachlaw.com/,"https://www.google.com/maps/place/Long+Beach+Law+Inc.+A.P.L.C./@33.7763037,-118.1934283,14z/data=!4m8!1m2!2m1!1sLong+Beach+Law+Inc.+A.P.L.C.!3m4!1s0x80dd31463d31c415:0x7863c65bb54b5772!8m2!3d33.7763037!4d-118.1934283",ChIJFcQxPUYx3YARcldLtVvGY3g,0x80dd31463d31c415:0x7863c65bb54b5772,8674995404431644530,8.674995404431645e+18,,,
"law firm, Wilmington, CA, US",Law Offices of Randolph J. Brandelli,https://brandellidivorcelaw.com/,Law firm,"Law firm, Divorce lawyer, Divorce service, Family law attorney, Attorney, Legal services, Mediation service",Family law attorney,+1 800-758-1747,"222 W 6th St #400, San Pedro, CA 90732",San Pedro,222 W 6th St #400,San Pedro,90732.0,California,California,United States of America,US,33.7390416,-118.28164,America/Los_Angeles,,False,4.8,24.0,"https://search.google.com/local/reviews?placeid=ChIJf8HGdX-zwoARF4KQ-GfmMvs&q=law+firm,+Wilmington,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,1.0,22.0,10.0,https://lh5.googleusercontent.com/p/AF1QipNPHnGWxoRx7aB_S5oXtNGEKlVcHwBXHuTSkbNO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNPHnGWxoRx7aB_S5oXtNGEKlVcHwBXHuTSkbNO=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh5.googleusercontent.com/-uGDtWAJwrq8/AAAAAAAAAAI/AAAAAAAAAAA/mDikfck959A/s44-p-k-no-ns-nd/photo.jpg,,,True,107796147576516927246,Law Offices of Randolph J. Brandelli,https://www.google.com/maps/contrib/107796147576516927246,,,,,"https://www.google.com/maps/place/Law+Offices+of+Randolph+J.+Brandelli/@33.7390416,-118.28164,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Randolph+J.+Brandelli!3m4!1s0x80c2b37f75c6c17f:0xfb32e667f8908217!8m2!3d33.7390416!4d-118.28164",ChIJf8HGdX-zwoARF4KQ-GfmMvs,0x80c2b37f75c6c17f:0xfb32e667f8908217,18100783186581684759,-3.45961e+17,,,
